"","SAMPLE_SIZE","EFFECT_SIZE","NUM_CHUNKS","ESTIMATE_OVERALL","VI_OVERALL","ESTIMATE_CHUNKS","VI_CHUNKS"
"194",144,8,8,0.954146639111445,0.0309388743365544,0.969851459330295,0.031859242948573
"195",144,8,12,0.954146639111445,0.0309388743365544,0.935750332614117,0.0325320854917413
"196",144,8,4,0.679514912629891,0.0293810434600223,0.68868084134558,0.0299345256918031
"197",144,8,8,0.679514912629891,0.0293810434600223,0.681695603612718,0.0300878511490158
"198",144,8,12,0.679514912629891,0.0293810434600223,0.74465906751255,0.0313924851369081
"199",144,8,4,0.920618525287424,0.0307206196843833,0.907941323219607,0.03067978311065
"200",144,8,8,0.920618525287424,0.0307206196843833,0.896816423132104,0.0306311219541464
"201",144,8,12,0.920618525287424,0.0307206196843833,0.910673865049792,0.0318189483510029
"202",144,8,4,1.07029747930511,0.0317553357437739,1.07088535398645,0.0319456841199305
"203",144,8,8,1.07029747930511,0.0317553357437739,1.04428803754317,0.031834908195476
"204",144,8,12,1.07029747930511,0.0317553357437739,1.08018134934568,0.0326120707904748
"205",144,8,4,0.644140901094532,0.0292184635432739,0.619777009374799,0.0295391659263533
"206",144,8,8,0.644140901094532,0.0292184635432739,0.61109229950595,0.0297016228287066
"207",144,8,12,0.644140901094532,0.0292184635432739,0.61714088502051,0.0304200197816183
"208",144,8,4,0.430018597385385,0.0284198472017267,0.424649379638136,0.028430489315502
"209",144,8,8,0.430018597385385,0.0284198472017267,0.390418909062615,0.0289022623637951
"210",144,8,12,0.430018597385385,0.0284198472017267,0.355308021752674,0.0296070993429197
"211",144,8,4,0.8021404244852,0.0300119071548378,0.796421534282384,0.030086896464424
"212",144,8,8,0.8021404244852,0.0300119071548378,0.795529068936797,0.0301525066172328
"213",144,8,12,0.8021404244852,0.0300119071548378,0.837752817820328,0.0305073666482755
"214",144,8,4,0.892796611029185,0.0305454367661986,0.888244501769557,0.0305775258835834
"215",144,8,8,0.892796611029185,0.0305454367661986,0.868717405901621,0.0306702468958539
"216",144,8,12,0.892796611029185,0.0305454367661986,0.860776137025664,0.030828814549681
"217",144,8,4,0.668720535002447,0.0293305109511596,0.644291294541629,0.0295518884674756
"218",144,8,8,0.668720535002447,0.0293305109511596,0.618509692479972,0.0300330443912189
"219",144,8,12,0.668720535002447,0.0293305109511596,0.673808153281639,0.031055683754166
"220",144,8,4,1.00222508492934,0.0312654691696584,1.01606477514967,0.032311097161803
"221",144,8,8,1.00222508492934,0.0312654691696584,1.01478631322966,0.0324705675183649
"222",144,8,12,1.00222508492934,0.0312654691696584,1.01297497799339,0.0338122926744738
"223",144,8,4,0.96260500845009,0.0309951680635181,0.966727619540532,0.0311236511796545
"224",144,8,8,0.96260500845009,0.0309951680635181,0.969014235727578,0.0315772441182749
"225",144,8,12,0.96260500845009,0.0309951680635181,0.963126036051629,0.031975643689995
"226",144,8,4,0.574887292121224,0.0289253312452864,0.560206137026924,0.0297256078225143
"227",144,8,8,0.574887292121224,0.0289253312452864,0.541624677636398,0.02992556632184
"228",144,8,12,0.574887292121224,0.0289253312452864,0.497080386124877,0.0305649488642033
"229",144,8,4,1.25155082886468,0.0332165954070551,1.27373342488674,0.0337705796197389
"230",144,8,8,1.25155082886468,0.0332165954070551,1.30882504033652,0.0349223102179384
"231",144,8,12,1.25155082886468,0.0332165954070551,1.28408000461838,0.0346558862743408
"232",144,8,4,0.602171383200566,0.0290368415789781,0.59376685369425,0.0293215496519424
"233",144,8,8,0.602171383200566,0.0290368415789781,0.591695989230589,0.029459881006065
"234",144,8,12,0.602171383200566,0.0290368415789781,0.565450357461381,0.0297605257003099
"235",144,8,4,0.79595173994584,0.0299775665705653,0.791239631166458,0.0300737109711585
"236",144,8,8,0.79595173994584,0.0299775665705653,0.766996161822276,0.0301432954555523
"237",144,8,12,0.79595173994584,0.0299775665705653,0.741808468784436,0.0306466249117648
"238",144,8,4,0.599191071404201,0.0290244095140643,0.58641318751953,0.0290954489057562
"239",144,8,8,0.599191071404201,0.0290244095140643,0.586773083881136,0.0293379256823941
"240",144,8,12,0.599191071404201,0.0290244095140643,0.548135285124185,0.0294921734625213
"241",144,8,4,0.934525679608095,0.0308102022425242,0.949541661939876,0.031097721688197
"242",144,8,8,0.934525679608095,0.0308102022425242,0.97029936734944,0.0319342482958516
"243",144,8,12,0.934525679608095,0.0308102022425242,0.98076383021096,0.0325868665391069
"244",144,8,4,0.939767184331241,0.0308443137525898,0.943888860225625,0.0309285607461869
"245",144,8,8,0.939767184331241,0.0308443137525898,0.931525656018085,0.0309414001520676
"246",144,8,12,0.939767184331241,0.0308443137525898,0.921163270344591,0.032404038994024
"247",144,8,4,0.763832843213068,0.0298036132373992,0.766818791158858,0.0301934291618021
"248",144,8,8,0.763832843213068,0.0298036132373992,0.800315689196618,0.0309686820982338
"249",144,8,12,0.763832843213068,0.0298036132373992,0.803779830812881,0.0309947951147695
"250",144,8,4,0.967837834773892,0.0310302433139577,0.939745223331937,0.0311819734654728
"251",144,8,8,0.967837834773892,0.0310302433139577,0.93301251106774,0.0313831580857759
"252",144,8,12,0.967837834773892,0.0310302433139577,0.922928381492288,0.0332240722179878
"253",144,8,4,0.680500361586185,0.0293856970212463,0.729173541233554,0.0304030360805339
"254",144,8,8,0.680500361586185,0.0293856970212463,0.706048259023115,0.0303605187844321
"255",144,8,12,0.680500361586185,0.0293856970212463,0.732245756626492,0.0308808030949066
"256",144,8,4,0.993347286971089,0.0312039542796279,0.952435865428218,0.0313618143151757
"257",144,8,8,0.993347286971089,0.0312039542796279,0.943552769875188,0.0319031874945178
"258",144,8,12,0.993347286971089,0.0312039542796279,0.928086330394554,0.0321305109162487
"259",144,8,4,0.848672424723159,0.0302786280711302,0.836839478909495,0.0304071304706246
"260",144,8,8,0.848672424723159,0.0302786280711302,0.817801075245968,0.0305051514639377
"261",144,8,12,0.848672424723159,0.0302786280711302,0.87038985263287,0.0324962107772936
"262",144,8,4,0.759038047522417,0.0297782595749536,0.788730657263345,0.0305701714752055
"263",144,8,8,0.759038047522417,0.0297782595749536,0.776260452566219,0.0307919868185048
"264",144,8,12,0.759038047522417,0.0297782595749536,0.774287869341994,0.031807966157332
"265",144,8,4,0.852912484691444,0.030303679536606,0.837671555969327,0.0307196028217113
"266",144,8,8,0.852912484691444,0.030303679536606,0.859818064364486,0.0311751928530607
"267",144,8,12,0.852912484691444,0.030303679536606,0.814744133428043,0.0314315212846795
"268",144,8,4,0.970561923810891,0.031048577944276,0.975108581311296,0.031118432820909
"269",144,8,8,0.970561923810891,0.031048577944276,0.939315754031501,0.0314502124719055
"270",144,8,12,0.970561923810891,0.031048577944276,0.941641581492711,0.0311491114518428
"271",144,8,4,0.672091558531336,0.0293462050800315,0.666284428292125,0.0294695159748868
"272",144,8,8,0.672091558531336,0.0293462050800315,0.721479367749266,0.0313486518720945
"273",144,8,12,0.672091558531336,0.0293462050800315,0.679239106767277,0.031106458168091
"274",144,8,4,1.00400586500195,0.0312778742255497,1.00168565766692,0.0315179869389705
"275",144,8,8,1.00400586500195,0.0312778742255497,1.02364393166,0.032161947371599
"276",144,8,12,1.00400586500195,0.0312778742255497,1.02893467649267,0.0326058403349099
"277",144,8,4,0.602273188847985,0.0290372673402956,0.603859044556478,0.0290837478819872
"278",144,8,8,0.602273188847985,0.0290372673402956,0.61903180845071,0.02948942066523
"279",144,8,12,0.602273188847985,0.0290372673402956,0.610656580949431,0.0295373634912173
"280",144,8,4,0.50538596383102,0.0286646353209632,0.49099520649513,0.0294128885043786
"281",144,8,8,0.50538596383102,0.0286646353209632,0.481112323791348,0.0298874552881627
"282",144,8,12,0.50538596383102,0.0286646353209632,0.515178170073487,0.0299922398630731
"283",144,8,4,0.791482817617051,0.0299529342034133,0.822216371132864,0.0304700816595209
"284",144,8,8,0.791482817617051,0.0299529342034133,0.836192126707776,0.0311058871026503
"285",144,8,12,0.791482817617051,0.0299529342034133,0.802189310476402,0.0313724499470636
"286",144,8,4,0.644954497064127,0.0292221052197335,0.63700672251689,0.0292621804491165
"287",144,8,8,0.644954497064127,0.0292221052197335,0.65039207213802,0.0295222860523457
"288",144,8,12,0.644954497064127,0.0292221052197335,0.635886615864718,0.0297026033153459
"289",144,8,4,0.86722061840455,0.0303891375034235,0.844894101728243,0.0304596350407581
"290",144,8,8,0.86722061840455,0.0303891375034235,0.860418168780366,0.0310351096492575
"291",144,8,12,0.86722061840455,0.0303891375034235,0.794980228821291,0.0308878400480653
"292",144,8,4,0.965622837781005,0.0310153731418203,0.988333105171428,0.0313743124573036
"293",144,8,8,0.965622837781005,0.0310153731418203,0.976116802469329,0.031633436860569
"294",144,8,12,0.965622837781005,0.0310153731418203,0.979338106565856,0.0322095730072616
"295",144,8,4,1.04613067298123,0.0315777409199728,1.02931158437925,0.0316246925577081
"296",144,8,8,1.04613067298123,0.0315777409199728,1.02290698468483,0.0318577124536773
"297",144,8,12,1.04613067298123,0.0315777409199728,1.01653413070448,0.0323494941634768
"298",144,8,4,0.364273447963359,0.0282385248086497,0.398353908550746,0.0287202637847435
"299",144,8,8,0.364273447963359,0.0282385248086497,0.380007002093574,0.0290821689922137
"300",144,8,12,0.364273447963359,0.0282385248086497,0.396132020093081,0.0299281092581271
"301",144,8,4,1.17977971652473,0.0326106950677888,1.16833975765072,0.032640185035246
"302",144,8,8,1.17977971652473,0.0326106950677888,1.1749385169816,0.032859980764586
"303",144,8,12,1.17977971652473,0.0326106950677888,1.19708186472643,0.0337776271728187
"304",144,8,4,0.724888729776309,0.0296023044116552,0.728405000902485,0.0296899954014098
"305",144,8,8,0.724888729776309,0.0296023044116552,0.743465067846554,0.0303378104449152
"306",144,8,12,0.724888729776309,0.0296023044116552,0.762377144165753,0.0307167748080672
"307",144,8,4,0.654757548778185,0.0292663453044514,0.658063287079995,0.0294875478317212
"308",144,8,8,0.654757548778185,0.0292663453044514,0.690167004578152,0.0300089165654779
"309",144,8,12,0.654757548778185,0.0292663453044514,0.728045543082749,0.0313186764052381
"310",144,8,4,0.75010789860555,0.0297314647901057,0.745646491082804,0.0302040142434362
"311",144,8,8,0.75010789860555,0.0297314647901057,0.771466406544439,0.0307309341658217
"312",144,8,12,0.75010789860555,0.0297314647901057,0.750512016497527,0.0309065737746129
"313",144,8,4,0.807117964445951,0.0300397201685117,0.787847183118183,0.0300380364886895
"314",144,8,8,0.807117964445951,0.0300397201685117,0.839050962427378,0.0312665015500461
"315",144,8,12,0.807117964445951,0.0300397201685117,0.859177779345518,0.0318026838530964
"316",144,8,4,0.899082780806844,0.03058454807897,0.863142675931484,0.0313829671634133
"317",144,8,8,0.899082780806844,0.03058454807897,0.833883378571151,0.0313550747869142
"318",144,8,12,0.899082780806844,0.03058454807897,0.848495743683773,0.03329555239018
"319",144,8,4,0.765579485930139,0.0298128887127675,0.763731830609625,0.0303874430366386
"320",144,8,8,0.765579485930139,0.0298128887127675,0.762266953367775,0.0305339757344525
"321",144,8,12,0.765579485930139,0.0298128887127675,0.748932055982731,0.0309155800089074
"322",144,8,4,0.984371644414304,0.031142317827524,0.958179962326405,0.0318502138416362
"323",144,8,8,0.984371644414304,0.031142317827524,0.955578760908451,0.0322530945831315
