"","EXPERIMENT_ID","ESTIMATE","P","SAMPLE_SIZE","EFFECT_SIZE"
"16129","2_26_1129",0.0958814095945901,1,52,2
"16130","2_26_1130",0.302074312031692,1,52,2
"16131","2_26_1131",0.697902685267623,0,52,2
"16132","2_26_1132",-0.0896126944290066,1,52,2
"16133","2_26_1133",-0.0359265840524589,1,52,2
"16134","2_26_1134",0.817356893960722,0,52,2
"16135","2_26_1135",0.0799125505054591,1,52,2
"16136","2_26_1136",-0.00917342092830228,1,52,2
"16137","2_26_1137",0.193091541112611,1,52,2
"16138","2_26_1138",0.536575173644304,1,52,2
"16139","2_26_1139",0.0929125567656619,1,52,2
"16140","2_26_1140",0.353476286231635,1,52,2
"16141","2_26_1141",-0.00261879811359941,1,52,2
"16142","2_26_1142",0.347260061137639,1,52,2
"16143","2_26_1143",0.688890078170038,0,52,2
"16144","2_26_1144",0.429274386648244,1,52,2
"16145","2_26_1145",-0.0915961163408432,1,52,2
"16146","2_26_1146",0.136815972686504,1,52,2
"16147","2_26_1147",0.0714969550412548,1,52,2
"16148","2_26_1148",0.364099743557471,1,52,2
"16149","2_26_1149",-0.307821910615492,1,52,2
"16150","2_26_1150",0.82313797070772,0,52,2
"16151","2_26_1151",0.204617907025081,1,52,2
"16152","2_26_1152",0.0748416500000665,1,52,2
"16153","2_26_1153",0.11954322790794,1,52,2
"16154","2_26_1154",0.254690067260739,1,52,2
"16155","2_26_1155",0.198992826045056,1,52,2
"16156","2_26_1156",0.0480119255570758,1,52,2
"16157","2_26_1157",0.403288442887991,1,52,2
"16158","2_26_1158",-0.181450675033917,1,52,2
"16159","2_26_1159",0.542828804691384,1,52,2
"16160","2_26_1160",0.517202957116395,1,52,2
"16161","2_26_1161",0.549217833034262,1,52,2
"16162","2_26_1162",0.629130186187828,0,52,2
"16163","2_26_1163",0.360071473423706,1,52,2
"16164","2_26_1164",0.271322933823128,1,52,2
"16165","2_26_1165",0.18870038716927,1,52,2
"16166","2_26_1166",0.499594615086333,1,52,2
"16167","2_26_1167",-0.0173623337219788,1,52,2
"16168","2_26_1168",0.142397689056269,1,52,2
"16169","2_26_1169",0.75921536163788,0,52,2
"16170","2_26_1170",0.59630820116874,0,52,2
"16171","2_26_1171",0.586600361163325,0,52,2
"16172","2_26_1172",0.171656919278287,1,52,2
"16173","2_26_1173",-0.610986193019264,0,52,2
"16174","2_26_1174",0.466585992630492,1,52,2
"16175","2_26_1175",-0.149651737569439,1,52,2
"16176","2_26_1176",0.213293019047929,1,52,2
"16177","2_26_1177",0.0573758019580578,1,52,2
"16178","2_26_1178",0.611948317073617,0,52,2
"16179","2_26_1179",0.176643116972958,1,52,2
"16180","2_26_1180",-0.0236248180290896,1,52,2
"16181","2_26_1181",0.238290610582778,1,52,2
"16182","2_26_1182",-0.116218487701002,1,52,2
"16183","2_26_1183",0.404802464181735,1,52,2
"16184","2_26_1184",0.47725739505029,1,52,2
"16185","2_26_1185",0.167705516318496,1,52,2
"16186","2_26_1186",0.154727233982496,1,52,2
"16187","2_26_1187",1.01843086223634,0,52,2
"16188","2_26_1188",-0.121656446044263,1,52,2
"16189","2_26_1189",0.154745755123055,1,52,2
"16190","2_26_1190",0.341454223351351,1,52,2
"16191","2_26_1191",0.246930404920878,1,52,2
"16192","2_26_1192",0.818847098192694,0,52,2
"16193","2_26_1193",0.540708961434335,1,52,2
"16194","2_26_1194",0.736409768985221,0,52,2
"16195","2_26_1195",1.27744761318322,0,52,2
"16196","2_26_1196",-0.00667754378802253,1,52,2
"16197","2_26_1197",0.14663636972109,1,52,2
"16198","2_26_1198",0.838786686080256,0,52,2
"16199","2_26_1199",0.679753487918166,0,52,2
"16200","2_26_1200",-0.000937124247846803,1,52,2
"16201","2_26_1201",0.521231694853375,1,52,2
"16202","2_26_1202",0.375407312890011,1,52,2
"16203","2_26_1203",0.459611084025471,1,52,2
"16204","2_26_1204",-0.107368808669512,1,52,2
"16205","2_26_1205",0.827348830557405,0,52,2
"16206","2_26_1206",0.204186414973903,1,52,2
"16207","2_26_1207",0.180315620061994,1,52,2
"16208","2_26_1208",0.462863324309826,1,52,2
"16209","2_26_1209",0.127580861299803,1,52,2
"16210","2_26_1210",0.180594441217144,1,52,2
"16211","2_26_1211",0.30607374700102,1,52,2
"16212","2_26_1212",0.117787898670654,1,52,2
"16213","2_26_1213",0.232815532443493,1,52,2
"16214","2_26_1214",-0.218325978630351,1,52,2
"16215","2_26_1215",-0.211821094583052,1,52,2
"16216","2_26_1216",0.0674650069877505,1,52,2
"16217","2_26_1217",0.409878182053959,1,52,2
"16218","2_26_1218",-0.0350676107765776,1,52,2
"16219","2_26_1219",0.019069664062933,1,52,2
"16220","2_26_1220",-0.0366471564843392,1,52,2
"16221","2_26_1221",0.457751205742647,1,52,2
"16222","2_26_1222",0.257666421984079,1,52,2
"16223","2_26_1223",0.192771230964052,1,52,2
"16224","2_26_1224",0.0573150004697482,1,52,2
"16225","2_26_1225",0.374017522698143,1,52,2
"16226","2_26_1226",0.468149449735656,1,52,2
"16227","2_26_1227",-0.0951197737068077,1,52,2
"16228","2_26_1228",0.306811485075953,1,52,2
"16229","2_26_1229",-0.115551263417614,1,52,2
"16230","2_26_1230",0.621239463077106,0,52,2
"16231","2_26_1231",0.314809121777844,1,52,2
"16232","2_26_1232",0.188740922583965,1,52,2
"16233","2_26_1233",-0.138982493578937,1,52,2
"16234","2_26_1234",0.394928890368517,1,52,2
"16235","2_26_1235",0.283861413038218,1,52,2
"16236","2_26_1236",0.0575285639120454,1,52,2
"16237","2_26_1237",-0.107200286012739,1,52,2
"16238","2_26_1238",-0.305603853878572,1,52,2
"16239","2_26_1239",0.416185787044066,1,52,2
"16240","2_26_1240",0.232763078545515,1,52,2
"16241","2_26_1241",0.852881644665878,0,52,2
"16242","2_26_1242",0.231942252763739,1,52,2
"16243","2_26_1243",-0.280434074741462,1,52,2
"16244","2_26_1244",0.306950507625215,1,52,2
"16245","2_26_1245",0.58214869423622,0,52,2
"16246","2_26_1246",0.144232483779494,1,52,2
"16247","2_26_1247",0.39389218532383,1,52,2
"16248","2_26_1248",0.384100195166062,1,52,2
"16249","2_26_1249",-0.109000560656837,1,52,2
"16250","2_26_1250",0.359206264288027,1,52,2
"16251","2_26_1251",0.469540116917204,1,52,2
"16252","2_26_1252",-0.0214599516923944,1,52,2
"16253","2_26_1253",0.332107380994144,1,52,2
"16254","2_26_1254",-0.0900953203253003,1,52,2
"16255","2_26_1255",-0.0876730187593826,1,52,2
"16256","2_26_1256",0.181119965761997,1,52,2
"16257","2_26_1257",0.196986284111536,1,52,2
"16258","2_26_1258",0.156475341730907,1,52,2
"16259","2_26_1259",0.01009927007487,1,52,2
"16260","2_26_1260",0.116939413703215,1,52,2
"16261","2_26_1261",0.280070055995935,1,52,2
"16262","2_26_1262",-0.159374947687505,1,52,2
"16263","2_26_1263",0.168421279543373,1,52,2
"16264","2_26_1264",0.0393078258310127,1,52,2
"16265","2_26_1265",-0.264284233198057,1,52,2
"16266","2_26_1266",0.0139324095222353,1,52,2
"16267","2_26_1267",0.158559681373844,1,52,2
"16268","2_26_1268",0.181204062275712,1,52,2
"16269","2_26_1269",0.262489534403121,1,52,2
"16270","2_26_1270",0.311718795909608,1,52,2
"16271","2_26_1271",0.342220633086607,1,52,2
"16272","2_26_1272",0.322778608959976,1,52,2
"16273","2_26_1273",0.323336747168751,1,52,2
"16274","2_26_1274",0.353510640246335,1,52,2
"16275","2_26_1275",0.0444314101239605,1,52,2
"16276","2_26_1276",0.473733581104141,1,52,2
"16277","2_26_1277",0.286003810149354,1,52,2
"16278","2_26_1278",0.310967781686076,1,52,2
"16279","2_26_1279",0.495799719332257,1,52,2
"16280","2_26_1280",0.367488873027668,1,52,2
"16281","2_26_1281",0.0336611666840197,1,52,2
"16282","2_26_1282",0.277759646969457,1,52,2
"16283","2_26_1283",0.109820053061209,1,52,2
"16284","2_26_1284",-0.548556966858514,1,52,2
"16285","2_26_1285",0.260101746989326,1,52,2
"16286","2_26_1286",0.341747101329997,1,52,2
"16287","2_26_1287",-0.0199470787878663,1,52,2
"16288","2_26_1288",0.454651630200607,1,52,2
"16289","2_26_1289",0.390169659740914,1,52,2
"16290","2_26_1290",0.353469790667726,1,52,2
"16291","2_26_1291",0.109311954139961,1,52,2
"16292","2_26_1292",0.157991915329534,1,52,2
"16293","2_26_1293",0.0892406047824754,1,52,2
"16294","2_26_1294",0.185158370850107,1,52,2
"16295","2_26_1295",0.644765024151622,0,52,2
"16296","2_26_1296",0.452518485264237,1,52,2
"16297","2_26_1297",0.422975988427082,1,52,2
"16298","2_26_1298",-0.0779745857137688,1,52,2
"16299","2_26_1299",0.425544326125746,1,52,2
"16300","2_26_1300",0.0152641454691769,1,52,2
"16301","2_26_1301",-0.0311628391476274,1,52,2
"16302","2_26_1302",0.826874533985175,0,52,2
"16303","2_26_1303",0.0405100181000665,1,52,2
"16304","2_26_1304",0.851155100691456,0,52,2
"16305","2_26_1305",0.463326654927757,1,52,2
"16306","2_26_1306",0.0769548308738304,1,52,2
"16307","2_26_1307",-0.11126940761189,1,52,2
"16308","2_26_1308",0.0295744086709603,1,52,2
"16309","2_26_1309",0.0848103862971225,1,52,2
"16310","2_26_1310",0.193709293769998,1,52,2
"16311","2_26_1311",0.532697410403957,1,52,2
"16312","2_26_1312",0.334464297489458,1,52,2
"16313","2_26_1313",0.320151166126787,1,52,2
"16314","2_26_1314",0.302236107886391,1,52,2
"16315","2_26_1315",-0.0846657991448911,1,52,2
"16316","2_26_1316",-0.0876098193809255,1,52,2
"16317","2_26_1317",0.307176575812359,1,52,2
"16318","2_26_1318",0.391147616808846,1,52,2
"16319","2_26_1319",0.37031359932852,1,52,2
"16320","2_26_1320",0.00348298345648407,1,52,2
"16321","2_26_1321",0.697396312657863,0,52,2
"16322","2_26_1322",0.252617486357823,1,52,2
"16323","2_26_1323",0.342798161296762,1,52,2
"16324","2_26_1324",-0.0394809820669366,1,52,2
"16325","2_26_1325",0.0821894766633086,1,52,2
"16326","2_26_1326",0.172588930209263,1,52,2
"16327","2_26_1327",0.553249051163964,1,52,2
"16328","2_26_1328",0.00416530402458475,1,52,2
"16329","2_26_1329",0.0791653433151029,1,52,2
"16330","2_26_1330",-0.476060520499636,1,52,2
"16331","2_26_1331",0.157871794380533,1,52,2
"16332","2_26_1332",0.555032962897995,1,52,2
"16333","2_26_1333",0.371599853627408,1,52,2
"16334","2_26_1334",-0.119459736832149,1,52,2
"16335","2_26_1335",0.196141679798851,1,52,2
"16336","2_26_1336",0.778233448964277,0,52,2
"16337","2_26_1337",0.346078956776903,1,52,2
"16338","2_26_1338",0.475322786176517,1,52,2
"16339","2_26_1339",0.865824027951562,0,52,2
"16340","2_26_1340",0.290544296443087,1,52,2
"16341","2_26_1341",0.220625097854797,1,52,2
"16342","2_26_1342",-0.131283490355173,1,52,2
"16343","2_26_1343",0.460635520559649,1,52,2
"16344","2_26_1344",-0.0696023944620258,1,52,2
"16345","2_26_1345",0.359209955833318,1,52,2
"16346","2_26_1346",-0.263368958767258,1,52,2
"16347","2_26_1347",-0.0500696541117313,1,52,2
"16348","2_26_1348",0.243841089650538,1,52,2
"16349","2_26_1349",0.0684479162442912,1,52,2
"16350","2_26_1350",0.129814126017001,1,52,2
"16351","2_26_1351",0.053358095302383,1,52,2
"16352","2_26_1352",0.200704095627529,1,52,2
"16353","2_26_1353",0.175955586131656,1,52,2
"16354","2_26_1354",0.525595026120083,1,52,2
"16355","2_26_1355",0.299586916331646,1,52,2
"16356","2_26_1356",0.387280440121701,1,52,2
"16357","2_26_1357",0.239400656556296,1,52,2
"16358","2_26_1358",0.495611064497703,1,52,2
"16359","2_26_1359",-0.255652516674927,1,52,2
"16360","2_26_1360",0.560470811449767,1,52,2
"16361","2_26_1361",0.098078285186894,1,52,2
"16362","2_26_1362",0.526246834283824,1,52,2
"16363","2_26_1363",0.714077231580694,0,52,2
"16364","2_26_1364",0.312156303782466,1,52,2
"16365","2_26_1365",0.412442294018108,1,52,2
"16366","2_26_1366",0.261516548175115,1,52,2
"16367","2_26_1367",-0.313120356223754,1,52,2
"16368","2_26_1368",0.614025613583267,0,52,2
"16369","2_26_1369",0.169796317802569,1,52,2
"16370","2_26_1370",0.504707763788969,1,52,2
"16371","2_26_1371",0.651655579777701,0,52,2
"16372","2_26_1372",0.505500891664451,1,52,2
"16373","2_26_1373",0.788783348089086,0,52,2
"16374","2_26_1374",-0.292957364164414,1,52,2
"16375","2_26_1375",0.77357632086742,0,52,2
"16376","2_26_1376",0.395291621693094,1,52,2
"16377","2_26_1377",0.267784847098455,1,52,2
"16378","2_26_1378",0.653205613531751,0,52,2
"16379","2_26_1379",0.128200708396114,1,52,2
"16380","2_26_1380",0.46786226835671,1,52,2
"16381","2_26_1381",0.351063215150168,1,52,2
"16382","2_26_1382",0.394035385739474,1,52,2
"16383","2_26_1383",0.0346223419026999,1,52,2
"16384","2_26_1384",0.320575481357529,1,52,2
"16385","2_26_1385",0.212997451938432,1,52,2
"16386","2_26_1386",-0.0345802808830852,1,52,2
"16387","2_26_1387",0.386893053543544,1,52,2
"16388","2_26_1388",0.531523612072053,1,52,2
"16389","2_26_1389",0.215219986241042,1,52,2
"16390","2_26_1390",0.418956743762662,1,52,2
"16391","2_26_1391",0.0702305004369932,1,52,2
"16392","2_26_1392",-0.176232629280999,1,52,2
"16393","2_26_1393",0.109180254580213,1,52,2
"16394","2_26_1394",0.326438692408905,1,52,2
"16395","2_26_1395",-0.32029268423103,1,52,2
"16396","2_26_1396",0.386664807490986,1,52,2
"16397","2_26_1397",-0.0340366530899661,1,52,2
"16398","2_26_1398",-0.264508627697569,1,52,2
"16399","2_26_1399",0.338546944817843,1,52,2
"16400","2_26_1400",0.214719759151103,1,52,2
"16401","2_26_1401",0.269252993144257,1,52,2
"16402","2_26_1402",-0.00382566101126554,1,52,2
"16403","2_26_1403",0.506105923697909,1,52,2
"16404","2_26_1404",0.311632057329996,1,52,2
"16405","2_26_1405",0.933157482691929,0,52,2
"16406","2_26_1406",0.447622741288363,1,52,2
"16407","2_26_1407",0.186984145679289,1,52,2
"16408","2_26_1408",-0.184331080676321,1,52,2
"16409","2_26_1409",0.289948310611426,1,52,2
"16410","2_26_1410",0.0352808008796803,1,52,2
"16411","2_26_1411",0.0849109130807806,1,52,2
"16412","2_26_1412",0.313642755800899,1,52,2
"16413","2_26_1413",0.133917623852078,1,52,2
"16414","2_26_1414",0.679365362278723,0,52,2
"16415","2_26_1415",-0.0193834609882017,1,52,2
"16416","2_26_1416",0.480746171498692,1,52,2
"16417","2_26_1417",0.322578007765955,1,52,2
"16418","2_26_1418",-0.178886501419247,1,52,2
"16419","2_26_1419",0.0766523097298213,1,52,2
"16420","2_26_1420",0.36595417857614,1,52,2
"16421","2_26_1421",-0.0864901447188161,1,52,2
"16422","2_26_1422",0.0742514782898172,1,52,2
"16423","2_26_1423",0.435619140475397,1,52,2
"16424","2_26_1424",-0.0140109499604824,1,52,2
"16425","2_26_1425",0.446463033654395,1,52,2
"16426","2_26_1426",0.260182625922928,1,52,2
"16427","2_26_1427",0.0917536042417516,1,52,2
"16428","2_26_1428",0.118989593071134,1,52,2
"16429","2_26_1429",0.462940017556561,1,52,2
"16430","2_26_1430",-0.303285306264945,1,52,2
"16431","2_26_1431",0.133082007952385,1,52,2
"16432","2_26_1432",0.000386832945219912,1,52,2
"16433","2_26_1433",0.478272766844843,1,52,2
"16434","2_26_1434",0.28964494294723,1,52,2
"16435","2_26_1435",0.693232929640669,0,52,2
"16436","2_26_1436",0.121065615866217,1,52,2
"16437","2_26_1437",-0.0174206458350327,1,52,2
"16438","2_26_1438",0.514435261654935,1,52,2
"16439","2_26_1439",0.131662342082947,1,52,2
"16440","2_26_1440",0.0384787912144153,1,52,2
"16441","2_26_1441",0.0524174163646833,1,52,2
"16442","2_26_1442",0.266717349778182,1,52,2
"16443","2_26_1443",-0.230563645424697,1,52,2
"16444","2_26_1444",0.288356051214013,1,52,2
"16445","2_26_1445",-0.298290605497624,1,52,2
"16446","2_26_1446",0.121076728260008,1,52,2
"16447","2_26_1447",0.445907231985473,1,52,2
"16448","2_26_1448",0.41411050582662,1,52,2
"16449","2_26_1449",-0.156760430203694,1,52,2
"16450","2_26_1450",0.534802512118211,1,52,2
"16451","2_26_1451",0.243647296341666,1,52,2
"16452","2_26_1452",-0.26475121786152,1,52,2
"16453","2_26_1453",0.256801481848698,1,52,2
"16454","2_26_1454",0.194789736303819,1,52,2
"16455","2_26_1455",0.140709330054651,1,52,2
"16456","2_26_1456",-0.187714332411814,1,52,2
"16457","2_26_1457",-0.0340767632959286,1,52,2
"16458","2_26_1458",0.447332718643596,1,52,2
"16459","2_26_1459",0.315250347639013,1,52,2
"16460","2_26_1460",0.280219210159885,1,52,2
"16461","2_26_1461",0.189871782309755,1,52,2
"16462","2_26_1462",0.383231047668358,1,52,2
"16463","2_26_1463",0.236286843586988,1,52,2
"16464","2_26_1464",0.363621646605862,1,52,2
"16465","2_26_1465",0.58251248692958,0,52,2
"16466","2_26_1466",-0.0154960673645346,1,52,2
"16467","2_26_1467",0.121071066234677,1,52,2
"16468","2_26_1468",0.482194254919884,1,52,2
"16469","2_26_1469",0.469388690451062,1,52,2
"16470","2_26_1470",-0.00728131653932337,1,52,2
"16471","2_26_1471",-0.218199764670137,1,52,2
"16472","2_26_1472",0.502525455915463,1,52,2
"16473","2_26_1473",0.353932528890402,1,52,2
"16474","2_26_1474",0.261219217266044,1,52,2
"16475","2_26_1475",1.09789255479987,0,52,2
"16476","2_26_1476",0.331206693635859,1,52,2
"16477","2_26_1477",-0.27751047535352,1,52,2
"16478","2_26_1478",-0.199042010449837,1,52,2
"16479","2_26_1479",0.0801121742403787,1,52,2
"16480","2_26_1480",0.432927399131347,1,52,2
"16481","2_26_1481",0.135354632563655,1,52,2
"16482","2_26_1482",0.246939923126666,1,52,2
"16483","2_26_1483",-0.296615442992803,1,52,2
"16484","2_26_1484",-0.0941279415841044,1,52,2
"16485","2_26_1485",-0.115868853352529,1,52,2
"16486","2_26_1486",0.793288196883666,0,52,2
"16487","2_26_1487",0.153734675509872,1,52,2
"16488","2_26_1488",0.174996164594727,1,52,2
"16489","2_26_1489",0.200101944521785,1,52,2
"16490","2_26_1490",-0.040823605739732,1,52,2
"16491","2_26_1491",-0.0791334359079363,1,52,2
"16492","2_26_1492",0.234706378975765,1,52,2
"16493","2_26_1493",0.172953555910291,1,52,2
"16494","2_26_1494",0.360725995832113,1,52,2
"16495","2_26_1495",0.323418157158502,1,52,2
"16496","2_26_1496",0.449859282208227,1,52,2
"16497","2_26_1497",0.325128054308726,1,52,2
"16498","2_26_1498",0.289142305608673,1,52,2
"16499","2_26_1499",-0.141890188499555,1,52,2
"16500","2_26_1500",0.586506635062151,0,52,2
"16501","2_26_1501",0.258532905226164,1,52,2
"16502","2_26_1502",-0.164913741536767,1,52,2
"16503","2_26_1503",0.205628199495787,1,52,2
"16504","2_26_1504",0.191565649561814,1,52,2
"16505","2_26_1505",0.0190109257984881,1,52,2
"16506","2_26_1506",0.590941649120779,0,52,2
"16507","2_26_1507",0.441131830330818,1,52,2
"16508","2_26_1508",-0.0517995044493561,1,52,2
"16509","2_26_1509",-0.248758566176244,1,52,2
"16510","2_26_1510",-0.0251178902831617,1,52,2
"16511","2_26_1511",-0.0379532425678721,1,52,2
"16512","2_26_1512",0.0795119996151998,1,52,2
"16513","2_26_1513",0.246294894112184,1,52,2
"16514","2_26_1514",0.198548890695819,1,52,2
"16515","2_26_1515",0.231290219888143,1,52,2
"16516","2_26_1516",0.534582103026581,1,52,2
"16517","2_26_1517",0.541056009558649,1,52,2
"16518","2_26_1518",0.375718864319349,1,52,2
"16519","2_26_1519",0.84734383983078,0,52,2
"16520","2_26_1520",-0.130778228472325,1,52,2
"16521","2_26_1521",-0.105247368917581,1,52,2
"16522","2_26_1522",0.18153356304641,1,52,2
"16523","2_26_1523",0.181763503687332,1,52,2
"16524","2_26_1524",0.0903569759483916,1,52,2
"16525","2_26_1525",0.647988541004793,0,52,2
"16526","2_26_1526",0.332193327931423,1,52,2
"16527","2_26_1527",-0.0891814274024579,1,52,2
"16528","2_26_1528",-0.0740278856174516,1,52,2
"16529","2_26_1529",0.667721284179939,0,52,2
"16530","2_26_1530",0.296637415796328,1,52,2
"16531","2_26_1531",-0.128356765676545,1,52,2
"16532","2_26_1532",0.32210119612958,1,52,2
"16533","2_26_1533",-0.0213606384956728,1,52,2
"16534","2_26_1534",0.29206492088804,1,52,2
"16535","2_26_1535",0.234249308501596,1,52,2
"16536","2_26_1536",0.520042945686957,1,52,2
"16537","2_26_1537",0.508300944143324,1,52,2
"16538","2_26_1538",0.252595314994827,1,52,2
"16539","2_26_1539",0.252166565023201,1,52,2
"16540","2_26_1540",0.484188937116514,1,52,2
"16541","2_26_1541",0.169962267349734,1,52,2
"16542","2_26_1542",-0.37123107251359,1,52,2
"16543","2_26_1543",0.259727412584305,1,52,2
"16544","2_26_1544",0.14713545035248,1,52,2
"16545","2_26_1545",0.128317767501367,1,52,2
"16546","2_26_1546",0.212476079076602,1,52,2
"16547","2_26_1547",-0.0924742978529606,1,52,2
"16548","2_26_1548",-0.134500633087924,1,52,2
"16549","2_26_1549",-0.132753730845633,1,52,2
"16550","2_26_1550",-0.136350655730119,1,52,2
"16551","2_26_1551",0.111029277976975,1,52,2
"16552","2_26_1552",-0.0564871224874686,1,52,2
"16553","2_26_1553",0.1357438656557,1,52,2
"16554","2_26_1554",-0.0647082556346334,1,52,2
"16555","2_26_1555",0.324908581222441,1,52,2
"16556","2_26_1556",-0.0535715568117932,1,52,2
"16557","2_26_1557",0.153301234443273,1,52,2
"16558","2_26_1558",-0.301441775252569,1,52,2
"16559","2_26_1559",0.661446442549287,0,52,2
"16560","2_26_1560",1.07581086941247,0,52,2
"16561","2_26_1561",0.259861688946876,1,52,2
"16562","2_26_1562",-0.0344779679920609,1,52,2
"16563","2_26_1563",-0.345924350584634,1,52,2
"16564","2_26_1564",0.0433822898008594,1,52,2
"16565","2_26_1565",0.533992328046178,1,52,2
"16566","2_26_1566",0.209108054899379,1,52,2
"16567","2_26_1567",-0.0241699165217609,1,52,2
"16568","2_26_1568",0.217357458071685,1,52,2
"16569","2_26_1569",-0.141459647782321,1,52,2
"16570","2_26_1570",0.183986446580761,1,52,2
"16571","2_26_1571",0.153126179681907,1,52,2
"16572","2_26_1572",0.228001854802165,1,52,2
"16573","2_26_1573",-0.296726368073,1,52,2
"16574","2_26_1574",0.0346637459663615,1,52,2
"16575","2_26_1575",0.132490932131984,1,52,2
"16576","2_26_1576",0.137857416932334,1,52,2
"16577","2_26_1577",0.0833002044647697,1,52,2
"16578","2_26_1578",-0.00139825993531005,1,52,2
"16579","2_26_1579",0.190144299504422,1,52,2
"16580","2_26_1580",0.353692325168021,1,52,2
"16581","2_26_1581",-0.111695292834619,1,52,2
"16582","2_26_1582",0.296726384781308,1,52,2
"16583","2_26_1583",-0.0179943082145257,1,52,2
"16584","2_26_1584",-0.132628078849527,1,52,2
"16585","2_26_1585",-0.0723045154295605,1,52,2
"16586","2_26_1586",-0.0825673543747749,1,52,2
"16587","2_26_1587",-0.147747649173816,1,52,2
"16588","2_26_1588",0.686618870358674,0,52,2
"16589","2_26_1589",0.0828163302984632,1,52,2
"16590","2_26_1590",0.0208788341275285,1,52,2
"16591","2_26_1591",0.0858930443365015,1,52,2
"16592","2_26_1592",0.110506436009798,1,52,2
"16593","2_26_1593",-0.14025507255496,1,52,2
"16594","2_26_1594",0.23022704646537,1,52,2
"16595","2_26_1595",0.177052524156801,1,52,2
"16596","2_26_1596",-0.0167019788355181,1,52,2
"16597","2_26_1597",0.324526872191197,1,52,2
"16598","2_26_1598",0.347486340968318,1,52,2
"16599","2_26_1599",0.43935595438781,1,52,2
"16600","2_26_1600",0.263510181624905,1,52,2
"16601","2_26_1601",-0.0818482993583622,1,52,2
"16602","2_26_1602",-0.463275063438987,1,52,2
"16603","2_26_1603",0.562463895630615,1,52,2
"16604","2_26_1604",0.370353564170349,1,52,2
"16605","2_26_1605",0.215595506322717,1,52,2
"16606","2_26_1606",0.17894666543733,1,52,2
"16607","2_26_1607",0.110591427129031,1,52,2
"16608","2_26_1608",-0.0706432054088228,1,52,2
"16609","2_26_1609",0.326192303205316,1,52,2
"16610","2_26_1610",-0.150784604240723,1,52,2
"16611","2_26_1611",-0.321087872422844,1,52,2
"16612","2_26_1612",0.314556638072543,1,52,2
"16613","2_26_1613",0.403507459457554,1,52,2
"16614","2_26_1614",-0.176789083947476,1,52,2
"16615","2_26_1615",0.08692278762153,1,52,2
"16616","2_26_1616",-0.149248602156454,1,52,2
"16617","2_26_1617",0.113519383706986,1,52,2
"16618","2_26_1618",0.435809477089227,1,52,2
"16619","2_26_1619",0.123244002431563,1,52,2
"16620","2_26_1620",-0.0968258575083833,1,52,2
"16621","2_26_1621",0.522463927329895,1,52,2
"16622","2_26_1622",-0.045678230817254,1,52,2
"16623","2_26_1623",0.674632073785574,0,52,2
"16624","2_26_1624",0.581119800683309,0,52,2
"16625","2_26_1625",-0.173164029222435,1,52,2
"16626","2_26_1626",-0.00205490626363047,1,52,2
"16627","2_26_1627",0.0970457787987006,1,52,2
"16628","2_26_1628",-0.160619878866173,1,52,2
"16629","2_26_1629",0.192924934274238,1,52,2
"16630","2_26_1630",0.22678317496741,1,52,2
"16631","2_26_1631",-0.382034384704694,1,52,2
"16632","2_26_1632",0.437578172163835,1,52,2
"16633","2_26_1633",-0.305929030407107,1,52,2
"16634","2_26_1634",-0.0165921518164101,1,52,2
"16635","2_26_1635",0.500056346575606,1,52,2
"16636","2_26_1636",-0.291840056275923,1,52,2
"16637","2_26_1637",-0.0103213757487353,1,52,2
"16638","2_26_1638",-0.0385556668053033,1,52,2
"16639","2_26_1639",0.181217291417723,1,52,2
"16640","2_26_1640",0.44397560970257,1,52,2
"16641","2_26_1641",0.240529005965991,1,52,2
"16642","2_26_1642",0.146408362562977,1,52,2
"16643","2_26_1643",-0.151920455863267,1,52,2
"16644","2_26_1644",-0.127005928747494,1,52,2
"16645","2_26_1645",0.296156514989016,1,52,2
"16646","2_26_1646",0.232827212608037,1,52,2
"16647","2_26_1647",0.335950508694593,1,52,2
"16648","2_26_1648",-0.382969108683355,1,52,2
"16649","2_26_1649",-0.360421737041493,1,52,2
"16650","2_26_1650",-0.0302151896137327,1,52,2
"16651","2_26_1651",0.353959809693935,1,52,2
"16652","2_26_1652",0.13698395780782,1,52,2
"16653","2_26_1653",0.832208791920928,0,52,2
"16654","2_26_1654",0.0216603783387084,1,52,2
"16655","2_26_1655",0.0343360996426592,1,52,2
"16656","2_26_1656",-0.0499983944194423,1,52,2
"16657","2_26_1657",0.690457681989465,0,52,2
"16658","2_26_1658",0.00259962140904388,1,52,2
"16659","2_26_1659",-0.0177033467206403,1,52,2
"16660","2_26_1660",0.284673197722655,1,52,2
"16661","2_26_1661",0.0872404247603721,1,52,2
"16662","2_26_1662",-0.0447308657555248,1,52,2
"16663","2_26_1663",0.355362681647131,1,52,2
"16664","2_26_1664",0.971208332344005,0,52,2
"16665","2_26_1665",0.112930503907637,1,52,2
"16666","2_26_1666",0.0690554048946243,1,52,2
"16667","2_26_1667",-0.499713345252309,1,52,2
"16668","2_26_1668",0.137300668799039,1,52,2
"16669","2_26_1669",0.28515163230303,1,52,2
"16670","2_26_1670",-0.190238273956561,1,52,2
"16671","2_26_1671",0.848192386553777,0,52,2
"16672","2_26_1672",0.430509762247914,1,52,2
"16673","2_26_1673",0.3572962876719,1,52,2
"16674","2_26_1674",-0.00469996146361489,1,52,2
"16675","2_26_1675",0.262525015704094,1,52,2
